Count,SL.,SP.,NSP.,NE.,SM.,FR.,OF.,RES.,IR.,PH.,RP.,GS.,FG.,OG.,sub_no,clusters,,,
36,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
87,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
61,0,0,1,1,0,0,0,1,0,0,0,0,1,0,23,NSP.FG.NE.RES.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
34,1,0,0,1,0,0,0,0,0,0,1,1,0,0,23,SL.GS.NE.RP.,,,
21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
14,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
44,0,0,1,1,0,0,0,0,0,1,0,1,0,0,23,NSP.GS.NE.PH.,,,
42,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,0,1,0,1,0,23,SL.FG.NE.RP.,,,
20,1,0,0,1,0,0,0,0,1,0,0,0,1,0,23,SL.FG.NE.IR.,,,
14,1,0,0,1,0,0,0,0,1,0,0,0,1,0,23,SL.FG.NE.IR.,,,
43,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
4,0,0,1,1,0,0,0,0,0,1,0,0,1,0,23,NSP.FG.NE.PH.,,,
30,0,0,1,1,0,0,0,0,0,1,0,1,0,0,23,NSP.GS.NE.PH.,,,
49,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
24,0,0,1,1,0,0,0,0,0,1,0,1,0,0,23,NSP.GS.NE.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
21,1,0,0,1,0,0,0,0,1,0,0,1,0,0,23,SL.GS.NE.IR.,,,
17,1,0,0,1,0,0,0,0,1,0,0,0,1,0,23,SL.FG.NE.IR.,,,
131,1,0,0,1,0,0,0,0,1,0,0,0,1,0,23,SL.FG.NE.IR.,,,
12,1,0,0,0,1,0,0,0,1,0,0,0,1,0,23,SL.FG.SM.IR.,,,
3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,23,SL.GS.SM.IR.,,,
11,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,SL.GS.SM.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,23,SL.FG.SM.PH.,,,
10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,23,NSP.FG.SM.PH.,,,
8,0,0,1,1,0,0,0,0,0,1,0,0,1,0,23,NSP.FG.NE.PH.,,,
34,0,0,1,1,0,0,0,0,0,1,0,0,1,0,23,NSP.FG.NE.PH.,,,
32,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
14,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
14,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
28,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,SP.GS.NE.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
95,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
12,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,SP.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
13,1,0,0,0,1,0,0,0,0,1,0,0,1,0,23,SL.FG.SM.PH.,,,
11,0,1,0,0,1,0,0,0,0,1,0,0,1,0,23,SP.FG.SM.PH.,,,
9,0,1,0,0,1,0,0,0,0,1,0,0,1,0,23,SP.FG.SM.PH.,,,
3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,23,SL.FG.SM.PH.,,,
2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
7,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
22,0,0,1,1,0,0,0,0,0,1,0,1,0,0,23,NSP.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
65,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
17,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,SP.GS.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
23,0,0,1,1,0,0,0,0,0,1,0,0,1,0,23,NSP.FG.NE.PH.,,,
32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,23,NSP.FG.SM.IR.,,,
95,0,1,0,0,1,0,0,0,0,1,0,0,1,0,23,SP.FG.SM.PH.,,,
39,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
29,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,SP.GS.NE.PH.,,,
45,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
19,0,1,0,0,1,0,0,0,0,1,0,0,1,0,23,SP.FG.SM.PH.,,,
31,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
24,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,SP.GS.NE.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
38,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
48,0,0,1,1,0,0,0,0,0,1,0,0,1,0,23,NSP.FG.NE.PH.,,,
23,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
211,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
55,0,0,1,1,0,0,0,0,0,1,0,0,1,0,23,NSP.FG.NE.PH.,,,
147,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
85,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
89,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
38,1,0,0,1,0,0,0,0,1,0,0,0,1,0,23,SL.FG.NE.IR.,,,
141,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
55,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,SP.GS.NE.PH.,,,
22,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,SP.GS.NE.PH.,,,
72,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,23,SP.GS.NE.PH.,,,
83,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
78,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
26,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
43,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
99,0,1,0,1,0,0,0,0,0,1,0,0,1,0,23,SP.FG.NE.PH.,,,
22,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
46,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,23,SL.GS.OF.PH.,,,
10,1,0,0,0,0,0,1,1,0,0,0,1,0,0,23,SL.GS.OF.RES.,,,
2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,0,1,0,23,SL.FG.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,23,SL.GS.NE.PH.,,,
27,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
16,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
22,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
149,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
18,0,1,0,1,0,0,0,0,0,1,0,1,0,0,24,SP.GS.NE.PH.,,,
37,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
81,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
64,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
102,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
16,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
42,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
137,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
101,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
18,0,0,1,0,1,0,0,0,0,1,0,0,1,0,24,NSP.FG.SM.PH.,,,
72,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
17,0,0,1,0,1,0,0,0,0,1,0,0,1,0,24,NSP.FG.SM.PH.,,,
12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
18,0,0,1,0,1,0,0,0,0,1,0,0,1,0,24,NSP.FG.SM.PH.,,,
46,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
29,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
99,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
48,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
38,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
54,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
43,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
40,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
117,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,24,NSP.FG.NE.PH.,,,
3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,24,NSP.GS.NE.PH.,,,
7,0,0,1,0,1,0,0,0,0,1,0,1,0,0,24,NSP.GS.SM.PH.,,,
40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,SL.GS.SM.RP.,,,
7,1,0,0,1,0,0,0,0,0,0,1,1,0,0,24,SL.GS.NE.RP.,,,
34,1,0,0,1,0,0,0,0,1,0,0,1,0,0,24,SL.GS.NE.IR.,,,
13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,24,SL.GS.NE.IR.,,,
35,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
77,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
43,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
51,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
33,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
33,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
32,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
48,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
34,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
28,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
56,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
11,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
72,1,0,0,1,0,0,0,0,0,0,1,1,0,0,24,SL.GS.NE.RP.,,,
80,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
76,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
19,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
56,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
19,0,0,1,1,0,0,0,0,0,1,0,1,0,0,24,NSP.GS.NE.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
53,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
44,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
34,1,0,0,1,0,0,0,0,1,0,0,0,1,0,24,SL.FG.NE.IR.,,,
11,1,0,0,0,1,0,0,0,0,1,0,0,1,0,24,SL.FG.SM.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,24,SL.GS.SM.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
12,0,0,1,1,0,0,0,0,0,1,0,1,0,0,24,NSP.GS.NE.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,1,0,0,24,SL.GS.NE.PH.,,,
45,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
6,1,0,0,1,0,0,0,0,1,0,0,0,1,0,24,SL.FG.NE.IR.,,,
57,1,0,0,0,1,0,0,0,1,0,0,0,1,0,24,SL.FG.SM.IR.,,,
24,1,0,0,0,1,0,0,0,1,0,0,1,0,0,24,SL.GS.SM.IR.,,,
19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,24,SL.GS.SM.RES.,,,
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,24,SL.FG.SM.RES.,,,
65,1,0,0,1,0,0,0,1,0,0,0,0,1,0,24,SL.FG.NE.RES.,,,
268,1,0,0,1,0,0,0,1,0,0,0,1,0,0,24,SL.GS.NE.RES.,,,
47,1,0,0,1,0,0,0,1,0,0,0,0,1,0,24,SL.FG.NE.RES.,,,
64,1,0,0,1,0,0,0,0,0,1,0,0,1,0,24,SL.FG.NE.PH.,,,
340,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,25,SL.FG.SM.PH.,,,
12,0,1,0,0,1,0,0,0,0,1,0,0,1,0,25,SP.FG.SM.PH.,,,
11,0,1,0,1,0,0,0,0,0,1,0,0,1,0,25,SP.FG.NE.PH.,,,
231,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
38,0,0,1,1,0,0,0,0,0,1,0,0,1,0,25,NSP.FG.NE.PH.,,,
16,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
29,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
97,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
60,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
63,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
74,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
60,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
731,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
85,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
109,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
21,0,0,1,1,0,0,0,0,0,1,0,0,1,0,25,NSP.FG.NE.PH.,,,
28,0,0,1,0,0,1,0,0,0,1,0,0,1,0,25,NSP.FG.FR.PH.,,,
22,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
363,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
21,0,1,0,1,0,0,0,0,0,1,0,0,1,0,25,SP.FG.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
84,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
43,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
64,0,0,1,0,0,1,0,0,0,1,0,0,1,0,25,NSP.FG.FR.PH.,,,
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
30,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
49,1,0,0,0,0,1,0,0,0,0,1,0,1,0,25,SL.FG.FR.RP.,,,
22,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
5,0,0,1,1,0,0,0,0,0,1,0,0,1,0,25,NSP.FG.NE.PH.,,,
20,0,0,1,1,0,0,0,0,0,1,0,1,0,0,25,NSP.GS.NE.PH.,,,
21,0,0,1,1,0,0,0,0,0,1,0,1,0,0,25,NSP.GS.NE.PH.,,,
27,0,0,1,1,0,0,0,0,0,1,0,0,1,0,25,NSP.FG.NE.PH.,,,
58,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
53,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
58,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
165,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,25,SP.FG.NE.PH.,,,
23,0,1,0,0,0,1,0,0,0,1,0,0,1,0,25,SP.FG.FR.PH.,,,
118,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
35,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
85,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,25,SL.FG.NE.PH.,,,
56,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
19,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
45,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25,SL.FG.FR.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
107,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
45,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
117,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
167,1,0,0,0,1,0,0,0,0,1,0,0,1,0,26,SL.FG.SM.PH.,,,
84,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
215,1,0,0,1,0,0,0,1,0,0,0,0,1,0,26,SL.FG.NE.RES.,,,
16,1,0,0,1,0,0,0,1,0,0,0,1,0,0,26,SL.GS.NE.RES.,,,
94,1,0,0,1,0,0,0,1,0,0,0,0,1,0,26,SL.FG.NE.RES.,,,
29,1,0,0,1,0,0,0,0,1,0,0,0,1,0,26,SL.FG.NE.IR.,,,
14,1,0,0,0,1,0,0,0,1,0,0,0,1,0,26,SL.FG.SM.IR.,,,
13,1,0,0,0,1,0,0,0,0,1,0,0,1,0,26,SL.FG.SM.PH.,,,
85,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
21,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
103,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
126,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
49,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
65,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
154,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
22,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
114,1,0,0,1,0,0,0,0,1,0,0,0,1,0,26,SL.FG.NE.IR.,,,
2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,26,SL.GS.NE.IR.,,,
7,1,0,0,0,1,0,0,0,1,0,0,1,0,0,26,SL.GS.SM.IR.,,,
47,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
78,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,26,SL.FG.SM.PH.,,,
136,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,26,SL.FG.SM.PH.,,,
133,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
116,1,0,0,0,1,0,0,0,0,1,0,0,1,0,26,SL.FG.SM.PH.,,,
104,1,0,0,0,1,0,0,0,0,1,0,1,0,0,26,SL.GS.SM.PH.,,,
30,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
61,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
54,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
49,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
35,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
175,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
28,1,0,0,0,1,0,0,0,0,1,0,0,1,0,26,SL.FG.SM.PH.,,,
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,26,SL.FG.NE.PH.,,,
47,1,0,0,1,0,0,0,0,0,1,0,1,0,0,26,SL.GS.NE.PH.,,,
56,1,0,0,1,0,0,0,0,1,0,0,1,0,0,26,SL.GS.NE.IR.,,,
68,1,0,0,1,0,0,0,0,1,0,0,0,1,0,26,SL.FG.NE.IR.,,,
5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,26,SL.GS.SM.IR.,,,
